event_type,time
arrival,244.0
arrival,244.0
arrival,244.0
completion,244.0
completion,244.0
completion,244.0
completion,244.0
recovery,245.0
arrival,245.0
arrival,245.0
arrival,245.0
arrival,245.0
arrival,245.0
arrival,245.0
arrival,245.0
arrival,245.0
arrival,245.0
arrival,245.0
arrival,245.0
completion,245.0
completion,245.0
completion,245.0
failure,246.0
arrival,246.0
arrival,246.0
arrival,246.0
arrival,246.0
arrival,246.0
arrival,246.0
arrival,246.0
arrival,246.0
arrival,246.0
arrival,246.0
arrival,246.0
arrival,246.0
arrival,246.0
completion,246.0
completion,246.0
completion,246.0
completion,246.0
failure,247.0
arrival,247.0
arrival,247.0
arrival,247.0
arrival,247.0
arrival,247.0
arrival,247.0
arrival,247.0
arrival,247.0
completion,247.0
completion,247.0
completion,247.0
arrival,248.0
arrival,248.0
arrival,248.0
arrival,248.0
arrival,248.0
arrival,248.0
arrival,248.0
arrival,248.0
arrival,248.0
arrival,248.0
completion,248.0
completion,248.0
completion,248.0
arrival,249.0
arrival,249.0
arrival,249.0
arrival,249.0
arrival,249.0
arrival,249.0
arrival,249.0
arrival,249.0
completion,249.0
completion,249.0
completion,249.0
arrival,250.0
arrival,250.0
arrival,250.0
arrival,250.0
arrival,250.0
arrival,250.0
completion,250.0
completion,250.0
completion,250.0
recovery,251.0
recovery,251.0
arrival,251.0
arrival,251.0
arrival,251.0
arrival,251.0
arrival,251.0
arrival,251.0
arrival,251.0
arrival,251.0
arrival,251.0
arrival,251.0
completion,251.0
completion,251.0
completion,251.0
arrival,252.0
arrival,252.0
arrival,252.0
arrival,252.0
arrival,252.0
arrival,252.0
arrival,252.0
arrival,252.0
completion,252.0
completion,252.0
completion,252.0
completion,252.0
completion,252.0
arrival,253.0
arrival,253.0
arrival,253.0
arrival,253.0
arrival,253.0
arrival,253.0
arrival,253.0
arrival,253.0
completion,253.0
completion,253.0
completion,253.0
completion,253.0
completion,253.0
failure,254.0
arrival,254.0
arrival,254.0
arrival,254.0
arrival,254.0
arrival,254.0
arrival,254.0
arrival,254.0
completion,254.0
completion,254.0
completion,254.0
arrival,255.0
arrival,255.0
arrival,255.0
arrival,255.0
arrival,255.0
arrival,255.0
arrival,255.0
arrival,255.0
arrival,255.0
arrival,255.0
arrival,255.0
arrival,255.0
arrival,255.0
completion,255.0
completion,255.0
completion,255.0
completion,255.0
failure,256.0
arrival,256.0
arrival,256.0
arrival,256.0
arrival,256.0
arrival,256.0
arrival,256.0
arrival,256.0
arrival,256.0
arrival,256.0
arrival,256.0
completion,256.0
completion,256.0
completion,256.0
recovery,257.0
recovery,257.0
arrival,257.0
arrival,257.0
arrival,257.0
arrival,257.0
arrival,257.0
arrival,257.0
completion,257.0
completion,257.0
completion,257.0
arrival,258.0
arrival,258.0
arrival,258.0
arrival,258.0
arrival,258.0
arrival,258.0
arrival,258.0
arrival,258.0
arrival,258.0
arrival,258.0
arrival,258.0
arrival,258.0
arrival,258.0
arrival,258.0
arrival,258.0
arrival,258.0
completion,258.0
completion,258.0
completion,258.0
completion,258.0
completion,258.0
failure,259.0
failure,259.0
arrival,259.0
arrival,259.0
arrival,259.0
arrival,259.0
arrival,259.0
arrival,259.0
completion,259.0
completion,259.0
recovery,260.0
arrival,260.0
arrival,260.0
arrival,260.0
arrival,260.0
arrival,260.0
arrival,260.0
arrival,260.0
completion,260.0
completion,260.0
completion,260.0
recovery,261.0
arrival,261.0
arrival,261.0
arrival,261.0
arrival,261.0
arrival,261.0
arrival,261.0
arrival,261.0
arrival,261.0
arrival,261.0
arrival,261.0
arrival,261.0
arrival,261.0
completion,261.0
completion,261.0
completion,261.0
completion,261.0
arrival,262.0
arrival,262.0
arrival,262.0
arrival,262.0
arrival,262.0
arrival,262.0
arrival,262.0
arrival,262.0
arrival,262.0
completion,262.0
completion,262.0
completion,262.0
completion,262.0
completion,262.0
arrival,263.0
arrival,263.0
arrival,263.0
arrival,263.0
arrival,263.0
arrival,263.0
arrival,263.0
arrival,263.0
arrival,263.0
completion,263.0
completion,263.0
completion,263.0
completion,263.0
failure,264.0
arrival,264.0
arrival,264.0
arrival,264.0
arrival,264.0
arrival,264.0
arrival,264.0
arrival,264.0
arrival,264.0
arrival,264.0
completion,264.0
completion,264.0
completion,264.0
completion,264.0
failure,265.0
arrival,265.0
arrival,265.0
arrival,265.0
arrival,265.0
arrival,265.0
arrival,265.0
arrival,265.0
arrival,265.0
arrival,265.0
arrival,265.0
completion,265.0
completion,265.0
completion,265.0
recovery,266.0
recovery,266.0
arrival,266.0
arrival,266.0
arrival,266.0
arrival,266.0
arrival,266.0
arrival,266.0
arrival,266.0
arrival,266.0
arrival,266.0
arrival,266.0
arrival,266.0
arrival,266.0
completion,266.0
completion,266.0
completion,266.0
failure,267.0
arrival,267.0
arrival,267.0
arrival,267.0
arrival,267.0
arrival,267.0
arrival,267.0
arrival,267.0
arrival,267.0
arrival,267.0
completion,267.0
completion,267.0
completion,267.0
completion,267.0
arrival,268.0
arrival,268.0
arrival,268.0
arrival,268.0
arrival,268.0
arrival,268.0
arrival,268.0
arrival,268.0
arrival,268.0
arrival,268.0
arrival,268.0
arrival,268.0
arrival,268.0
arrival,268.0
arrival,268.0
completion,268.0
completion,268.0
completion,268.0
completion,268.0
failure,269.0
arrival,269.0
arrival,269.0
arrival,269.0
arrival,269.0
arrival,269.0
arrival,269.0
arrival,269.0
arrival,269.0
arrival,269.0
arrival,269.0
arrival,269.0
completion,269.0
completion,269.0
completion,269.0
arrival,270.0
arrival,270.0
arrival,270.0
arrival,270.0
arrival,270.0
arrival,270.0
completion,270.0
completion,270.0
completion,270.0
recovery,271.0
arrival,271.0
arrival,271.0
arrival,271.0
arrival,271.0
arrival,271.0
arrival,271.0
arrival,271.0
arrival,271.0
arrival,271.0
arrival,271.0
arrival,271.0
completion,271.0
completion,271.0
completion,271.0
failure,272.0
arrival,272.0
arrival,272.0
arrival,272.0
arrival,272.0
arrival,272.0
arrival,272.0
completion,272.0
completion,272.0
completion,272.0
arrival,273.0
arrival,273.0
arrival,273.0
arrival,273.0
arrival,273.0
arrival,273.0
arrival,273.0
completion,273.0
completion,273.0
completion,273.0
recovery,274.0
recovery,274.0
arrival,274.0
arrival,274.0
arrival,274.0
arrival,274.0
arrival,274.0
arrival,274.0
arrival,274.0
arrival,274.0
completion,274.0
completion,274.0
completion,274.0
failure,275.0
arrival,275.0
arrival,275.0
arrival,275.0
arrival,275.0
arrival,275.0
arrival,275.0
completion,275.0
completion,275.0
completion,275.0
completion,275.0
arrival,276.0
arrival,276.0
arrival,276.0
arrival,276.0
arrival,276.0
arrival,276.0
arrival,276.0
arrival,276.0
arrival,276.0
arrival,276.0
arrival,276.0
arrival,276.0
arrival,276.0
completion,276.0
completion,276.0
completion,276.0
completion,276.0
recovery,277.0
arrival,277.0
arrival,277.0
arrival,277.0
arrival,277.0
arrival,277.0
arrival,277.0
arrival,277.0
completion,277.0
completion,277.0
completion,277.0
completion,277.0
arrival,278.0
arrival,278.0
arrival,278.0
arrival,278.0
arrival,278.0
arrival,278.0
arrival,278.0
arrival,278.0
arrival,278.0
arrival,278.0
arrival,278.0
arrival,278.0
completion,278.0
completion,278.0
completion,278.0
completion,278.0
arrival,279.0
arrival,279.0
arrival,279.0
arrival,279.0
arrival,279.0
arrival,279.0
arrival,279.0
arrival,279.0
arrival,279.0
arrival,279.0
arrival,279.0
arrival,279.0
completion,279.0
completion,279.0
completion,279.0
completion,279.0
completion,279.0
arrival,280.0
arrival,280.0
arrival,280.0
arrival,280.0
arrival,280.0
arrival,280.0
arrival,280.0
completion,280.0
completion,280.0
completion,280.0
completion,280.0
completion,280.0
arrival,281.0
arrival,281.0
arrival,281.0
arrival,281.0
arrival,281.0
arrival,281.0
arrival,281.0
completion,281.0
completion,281.0
completion,281.0
completion,281.0
completion,281.0
arrival,282.0
arrival,282.0
arrival,282.0
arrival,282.0
arrival,282.0
arrival,282.0
arrival,282.0
arrival,282.0
arrival,282.0
arrival,282.0
arrival,282.0
completion,282.0
completion,282.0
completion,282.0
completion,282.0
completion,282.0
arrival,283.0
arrival,283.0
arrival,283.0
arrival,283.0
arrival,283.0
arrival,283.0
completion,283.0
completion,283.0
completion,283.0
completion,283.0
completion,283.0
arrival,284.0
arrival,284.0
arrival,284.0
arrival,284.0
arrival,284.0
arrival,284.0
arrival,284.0
arrival,284.0
arrival,284.0
arrival,284.0
completion,284.0
completion,284.0
completion,284.0
completion,284.0
completion,284.0
arrival,285.0
arrival,285.0
arrival,285.0
arrival,285.0
arrival,285.0
arrival,285.0
arrival,285.0
arrival,285.0
arrival,285.0
arrival,285.0
arrival,285.0
arrival,285.0
arrival,285.0
arrival,285.0
arrival,285.0
arrival,285.0
completion,285.0
completion,285.0
completion,285.0
completion,285.0
completion,285.0
arrival,286.0
arrival,286.0
arrival,286.0
arrival,286.0
arrival,286.0
arrival,286.0
arrival,286.0
arrival,286.0
arrival,286.0
arrival,286.0
arrival,286.0
arrival,286.0
completion,286.0
completion,286.0
completion,286.0
completion,286.0
completion,286.0
arrival,287.0
arrival,287.0
arrival,287.0
arrival,287.0
arrival,287.0
arrival,287.0
arrival,287.0
arrival,287.0
arrival,287.0
arrival,287.0
arrival,287.0
completion,287.0
completion,287.0
completion,287.0
completion,287.0
completion,287.0
arrival,288.0
arrival,288.0
arrival,288.0
arrival,288.0
arrival,288.0
arrival,288.0
arrival,288.0
arrival,288.0
arrival,288.0
completion,288.0
completion,288.0
completion,288.0
completion,288.0
arrival,289.0
arrival,289.0
arrival,289.0
arrival,289.0
arrival,289.0
arrival,289.0
arrival,289.0
arrival,289.0
arrival,289.0
completion,289.0
completion,289.0
completion,289.0
completion,289.0
completion,289.0
arrival,290.0
arrival,290.0
arrival,290.0
arrival,290.0
arrival,290.0
arrival,290.0
completion,290.0
completion,290.0
completion,290.0
completion,290.0
completion,290.0
arrival,291.0
arrival,291.0
arrival,291.0
arrival,291.0
arrival,291.0
arrival,291.0
arrival,291.0
arrival,291.0
arrival,291.0
arrival,291.0
arrival,291.0
arrival,291.0
arrival,291.0
arrival,291.0
completion,291.0
completion,291.0
completion,291.0
completion,291.0
arrival,292.0
arrival,292.0
arrival,292.0
arrival,292.0
arrival,292.0
arrival,292.0
arrival,292.0
arrival,292.0
arrival,292.0
arrival,292.0
arrival,292.0
completion,292.0
completion,292.0
completion,292.0
completion,292.0
failure,293.0
arrival,293.0
arrival,293.0
arrival,293.0
completion,293.0
completion,293.0
completion,293.0
completion,293.0
failure,294.0
arrival,294.0
arrival,294.0
arrival,294.0
arrival,294.0
arrival,294.0
arrival,294.0
arrival,294.0
arrival,294.0
arrival,294.0
arrival,294.0
arrival,294.0
arrival,294.0
arrival,294.0
completion,294.0
completion,294.0
recovery,295.0
arrival,295.0
arrival,295.0
arrival,295.0
arrival,295.0
arrival,295.0
arrival,295.0
arrival,295.0
arrival,295.0
completion,295.0
completion,295.0
completion,295.0
arrival,296.0
arrival,296.0
arrival,296.0
arrival,296.0
arrival,296.0
arrival,296.0
arrival,296.0
arrival,296.0
completion,296.0
completion,296.0
completion,296.0
arrival,297.0
arrival,297.0
arrival,297.0
arrival,297.0
arrival,297.0
arrival,297.0
arrival,297.0
arrival,297.0
arrival,297.0
arrival,297.0
arrival,297.0
arrival,297.0
completion,297.0
completion,297.0
completion,297.0
completion,297.0
arrival,298.0
arrival,298.0
arrival,298.0
arrival,298.0
arrival,298.0
arrival,298.0
arrival,298.0
completion,298.0
completion,298.0
completion,298.0
completion,298.0
recovery,299.0
failure,299.0
arrival,299.0
arrival,299.0
arrival,299.0
arrival,299.0
arrival,299.0
arrival,299.0
completion,299.0
completion,299.0
completion,299.0
recovery,300.0
arrival,300.0
arrival,300.0
arrival,300.0
arrival,300.0
arrival,300.0
arrival,300.0
arrival,300.0
arrival,300.0
arrival,300.0
arrival,300.0
completion,300.0
completion,300.0
completion,300.0
arrival,301.0
arrival,301.0
arrival,301.0
arrival,301.0
arrival,301.0
arrival,301.0
arrival,301.0
arrival,301.0
arrival,301.0
arrival,301.0
arrival,301.0
arrival,301.0
arrival,301.0
arrival,301.0
arrival,301.0
completion,301.0
completion,301.0
completion,301.0
completion,301.0
completion,301.0
arrival,302.0
arrival,302.0
arrival,302.0
arrival,302.0
arrival,302.0
arrival,302.0
arrival,302.0
arrival,302.0
arrival,302.0
arrival,302.0
arrival,302.0
completion,302.0
completion,302.0
completion,302.0
completion,302.0
completion,302.0
arrival,303.0
arrival,303.0
arrival,303.0
arrival,303.0
arrival,303.0
arrival,303.0
completion,303.0
completion,303.0
completion,303.0
completion,303.0
completion,303.0
arrival,304.0
arrival,304.0
arrival,304.0
arrival,304.0
arrival,304.0
arrival,304.0
arrival,304.0
arrival,304.0
arrival,304.0
arrival,304.0
completion,304.0
completion,304.0
completion,304.0
completion,304.0
completion,304.0
failure,305.0
arrival,305.0
arrival,305.0
arrival,305.0
arrival,305.0
arrival,305.0
arrival,305.0
arrival,305.0
completion,305.0
completion,305.0
completion,305.0
completion,305.0
arrival,306.0
arrival,306.0
arrival,306.0
arrival,306.0
arrival,306.0
arrival,306.0
arrival,306.0
arrival,306.0
arrival,306.0
arrival,306.0
arrival,306.0
completion,306.0
completion,306.0
completion,306.0
completion,306.0
arrival,307.0
arrival,307.0
arrival,307.0
arrival,307.0
arrival,307.0
arrival,307.0
arrival,307.0
arrival,307.0
arrival,307.0
arrival,307.0
arrival,307.0
arrival,307.0
arrival,307.0
completion,307.0
completion,307.0
completion,307.0
completion,307.0
recovery,308.0
arrival,308.0
arrival,308.0
arrival,308.0
arrival,308.0
arrival,308.0
arrival,308.0
arrival,308.0
arrival,308.0
arrival,308.0
arrival,308.0
completion,308.0
completion,308.0
completion,308.0
completion,308.0
arrival,309.0
arrival,309.0
arrival,309.0
arrival,309.0
arrival,309.0
arrival,309.0
arrival,309.0
arrival,309.0
arrival,309.0
completion,309.0
completion,309.0
completion,309.0
completion,309.0
completion,309.0
arrival,310.0
arrival,310.0
arrival,310.0
arrival,310.0
arrival,310.0
arrival,310.0
completion,310.0
completion,310.0
completion,310.0
completion,310.0
completion,310.0
arrival,311.0
arrival,311.0
arrival,311.0
arrival,311.0
arrival,311.0
arrival,311.0
arrival,311.0
arrival,311.0
arrival,311.0
completion,311.0
completion,311.0
completion,311.0
completion,311.0
completion,311.0
arrival,312.0
arrival,312.0
arrival,312.0
arrival,312.0
arrival,312.0
arrival,312.0
arrival,312.0
arrival,312.0
arrival,312.0
arrival,312.0
arrival,312.0
completion,312.0
completion,312.0
completion,312.0
completion,312.0
completion,312.0
arrival,313.0
arrival,313.0
arrival,313.0
arrival,313.0
arrival,313.0
arrival,313.0
arrival,313.0
arrival,313.0
arrival,313.0
arrival,313.0
arrival,313.0
arrival,313.0
completion,313.0
completion,313.0
completion,313.0
completion,313.0
failure,314.0
arrival,314.0
arrival,314.0
arrival,314.0
arrival,314.0
arrival,314.0
arrival,314.0
arrival,314.0
completion,314.0
completion,314.0
completion,314.0
recovery,315.0
arrival,315.0
arrival,315.0
arrival,315.0
arrival,315.0
arrival,315.0
arrival,315.0
arrival,315.0
arrival,315.0
arrival,315.0
arrival,315.0
arrival,315.0
arrival,315.0
arrival,315.0
completion,315.0
completion,315.0
completion,315.0
completion,315.0
arrival,316.0
arrival,316.0
arrival,316.0
arrival,316.0
arrival,316.0
arrival,316.0
arrival,316.0
arrival,316.0
arrival,316.0
arrival,316.0
arrival,316.0
completion,316.0
completion,316.0
completion,316.0
completion,316.0
completion,316.0
arrival,317.0
arrival,317.0
arrival,317.0
arrival,317.0
arrival,317.0
completion,317.0
completion,317.0
completion,317.0
completion,317.0
completion,317.0
arrival,318.0
arrival,318.0
arrival,318.0
arrival,318.0
arrival,318.0
arrival,318.0
arrival,318.0
arrival,318.0
arrival,318.0
arrival,318.0
arrival,318.0
arrival,318.0
arrival,318.0
arrival,318.0
completion,318.0
completion,318.0
completion,318.0
completion,318.0
failure,319.0
failure,319.0
arrival,319.0
arrival,319.0
arrival,319.0
arrival,319.0
arrival,319.0
arrival,319.0
arrival,319.0
arrival,319.0
arrival,319.0
arrival,319.0
arrival,319.0
arrival,319.0
completion,319.0
completion,319.0
arrival,320.0
arrival,320.0
arrival,320.0
arrival,320.0
arrival,320.0
arrival,320.0
arrival,320.0
arrival,320.0
completion,320.0
completion,320.0
completion,320.0
recovery,321.0
arrival,321.0
arrival,321.0
arrival,321.0
arrival,321.0
arrival,321.0
arrival,321.0
arrival,321.0
completion,321.0
completion,321.0
completion,321.0
arrival,322.0
arrival,322.0
arrival,322.0
arrival,322.0
arrival,322.0
arrival,322.0
arrival,322.0
completion,322.0
completion,322.0
completion,322.0
completion,322.0
arrival,323.0
arrival,323.0
arrival,323.0
arrival,323.0
arrival,323.0
arrival,323.0
arrival,323.0
arrival,323.0
arrival,323.0
completion,323.0
completion,323.0
completion,323.0
completion,323.0
recovery,324.0
arrival,324.0
arrival,324.0
arrival,324.0
arrival,324.0
arrival,324.0
arrival,324.0
arrival,324.0
arrival,324.0
arrival,324.0
arrival,324.0
arrival,324.0
arrival,324.0
arrival,324.0
completion,324.0
completion,324.0
completion,324.0
completion,324.0
failure,325.0
arrival,325.0
arrival,325.0
arrival,325.0
arrival,325.0
arrival,325.0
arrival,325.0
arrival,325.0
completion,325.0
completion,325.0
completion,325.0
recovery,326.0
arrival,326.0
arrival,326.0
arrival,326.0
arrival,326.0
arrival,326.0
arrival,326.0
arrival,326.0
arrival,326.0
arrival,326.0
arrival,326.0
arrival,326.0
completion,326.0
completion,326.0
completion,326.0
arrival,327.0
arrival,327.0
arrival,327.0
arrival,327.0
arrival,327.0
arrival,327.0
arrival,327.0
arrival,327.0
arrival,327.0
arrival,327.0
arrival,327.0
completion,327.0
completion,327.0
completion,327.0
completion,327.0
completion,327.0
arrival,328.0
arrival,328.0
arrival,328.0
arrival,328.0
arrival,328.0
arrival,328.0
arrival,328.0
arrival,328.0
arrival,328.0
arrival,328.0
completion,328.0
completion,328.0
completion,328.0
completion,328.0
arrival,329.0
arrival,329.0
arrival,329.0
arrival,329.0
arrival,329.0
arrival,329.0
arrival,329.0
arrival,329.0
arrival,329.0
arrival,329.0
arrival,329.0
arrival,329.0
arrival,329.0
completion,329.0
completion,329.0
completion,329.0
completion,329.0
completion,329.0
arrival,330.0
arrival,330.0
arrival,330.0
arrival,330.0
arrival,330.0
arrival,330.0
arrival,330.0
arrival,330.0
arrival,330.0
arrival,330.0
arrival,330.0
arrival,330.0
arrival,330.0
arrival,330.0
completion,330.0
completion,330.0
completion,330.0
completion,330.0
completion,330.0
arrival,331.0
arrival,331.0
arrival,331.0
arrival,331.0
arrival,331.0
arrival,331.0
arrival,331.0
arrival,331.0
arrival,331.0
completion,331.0
completion,331.0
completion,331.0
completion,331.0
completion,331.0
arrival,332.0
arrival,332.0
arrival,332.0
arrival,332.0
arrival,332.0
arrival,332.0
arrival,332.0
arrival,332.0
completion,332.0
completion,332.0
completion,332.0
completion,332.0
completion,332.0
arrival,333.0
arrival,333.0
arrival,333.0
arrival,333.0
arrival,333.0
arrival,333.0
arrival,333.0
arrival,333.0
arrival,333.0
arrival,333.0
arrival,333.0
completion,333.0
completion,333.0
completion,333.0
completion,333.0
completion,333.0
arrival,334.0
arrival,334.0
arrival,334.0
arrival,334.0
arrival,334.0
arrival,334.0
completion,334.0
completion,334.0
completion,334.0
completion,334.0
completion,334.0
arrival,335.0
arrival,335.0
arrival,335.0
arrival,335.0
arrival,335.0
completion,335.0
completion,335.0
completion,335.0
completion,335.0
completion,335.0
arrival,336.0
arrival,336.0
arrival,336.0
arrival,336.0
arrival,336.0
arrival,336.0
arrival,336.0
arrival,336.0
completion,336.0
completion,336.0
completion,336.0
completion,336.0
completion,336.0
arrival,337.0
arrival,337.0
arrival,337.0
arrival,337.0
arrival,337.0
arrival,337.0
arrival,337.0
arrival,337.0
arrival,337.0
arrival,337.0
arrival,337.0
completion,337.0
completion,337.0
completion,337.0
completion,337.0
arrival,338.0
arrival,338.0
arrival,338.0
arrival,338.0
arrival,338.0
arrival,338.0
arrival,338.0
completion,338.0
completion,338.0
completion,338.0
completion,338.0
completion,338.0
arrival,339.0
arrival,339.0
arrival,339.0
arrival,339.0
arrival,339.0
arrival,339.0
arrival,339.0
arrival,339.0
arrival,339.0
arrival,339.0
arrival,339.0
arrival,339.0
arrival,339.0
arrival,339.0
completion,339.0
completion,339.0
completion,339.0
completion,339.0
completion,339.0
failure,340.0
arrival,340.0
arrival,340.0
arrival,340.0
arrival,340.0
arrival,340.0
arrival,340.0
arrival,340.0
arrival,340.0
arrival,340.0
arrival,340.0
arrival,340.0
completion,340.0
completion,340.0
completion,340.0
completion,340.0
recovery,341.0
arrival,341.0
arrival,341.0
arrival,341.0
arrival,341.0
arrival,341.0
arrival,341.0
arrival,341.0
arrival,341.0
arrival,341.0
completion,341.0
completion,341.0
completion,341.0
completion,341.0
failure,342.0
arrival,342.0
arrival,342.0
arrival,342.0
arrival,342.0
arrival,342.0
arrival,342.0
arrival,342.0
arrival,342.0
arrival,342.0
arrival,342.0
completion,342.0
completion,342.0
completion,342.0
completion,342.0
recovery,343.0
arrival,343.0
arrival,343.0
arrival,343.0
arrival,343.0
arrival,343.0
completion,343.0
completion,343.0
completion,343.0
completion,343.0
arrival,344.0
arrival,344.0
arrival,344.0
arrival,344.0
arrival,344.0
arrival,344.0
arrival,344.0
completion,344.0
completion,344.0
completion,344.0
completion,344.0
completion,344.0
arrival,345.0
arrival,345.0
arrival,345.0
arrival,345.0
arrival,345.0
arrival,345.0
arrival,345.0
arrival,345.0
completion,345.0
completion,345.0
completion,345.0
completion,345.0
completion,345.0
arrival,346.0
arrival,346.0
arrival,346.0
arrival,346.0
arrival,346.0
arrival,346.0
arrival,346.0
arrival,346.0
arrival,346.0
arrival,346.0
arrival,346.0
arrival,346.0
completion,346.0
completion,346.0
completion,346.0
completion,346.0
completion,346.0
arrival,347.0
arrival,347.0
arrival,347.0
arrival,347.0
arrival,347.0
arrival,347.0
arrival,347.0
arrival,347.0
arrival,347.0
arrival,347.0
arrival,347.0
completion,347.0
completion,347.0
completion,347.0
completion,347.0
completion,347.0
failure,348.0
arrival,348.0
arrival,348.0
arrival,348.0
arrival,348.0
arrival,348.0
arrival,348.0
arrival,348.0
arrival,348.0
arrival,348.0
arrival,348.0
arrival,348.0
arrival,348.0
completion,348.0
completion,348.0
completion,348.0
completion,348.0
recovery,349.0
arrival,349.0
arrival,349.0
arrival,349.0
arrival,349.0
arrival,349.0
arrival,349.0
arrival,349.0
arrival,349.0
arrival,349.0
arrival,349.0
arrival,349.0
completion,349.0
completion,349.0
completion,349.0
completion,349.0
arrival,350.0
arrival,350.0
arrival,350.0
arrival,350.0
arrival,350.0
arrival,350.0
arrival,350.0
arrival,350.0
arrival,350.0
arrival,350.0
completion,350.0
completion,350.0
completion,350.0
completion,350.0
completion,350.0
arrival,351.0
arrival,351.0
arrival,351.0
arrival,351.0
arrival,351.0
arrival,351.0
arrival,351.0
arrival,351.0
completion,351.0
completion,351.0
completion,351.0
completion,351.0
completion,351.0
arrival,352.0
arrival,352.0
arrival,352.0
arrival,352.0
arrival,352.0
completion,352.0
completion,352.0
completion,352.0
completion,352.0
completion,352.0
arrival,353.0
arrival,353.0
arrival,353.0
arrival,353.0
arrival,353.0
arrival,353.0
arrival,353.0
arrival,353.0
arrival,353.0
arrival,353.0
arrival,353.0
arrival,353.0
completion,353.0
completion,353.0
completion,353.0
completion,353.0
completion,353.0
arrival,354.0
arrival,354.0
arrival,354.0
arrival,354.0
arrival,354.0
arrival,354.0
arrival,354.0
arrival,354.0
arrival,354.0
arrival,354.0
arrival,354.0
arrival,354.0
completion,354.0
completion,354.0
completion,354.0
completion,354.0
completion,354.0
arrival,355.0
arrival,355.0
arrival,355.0
arrival,355.0
arrival,355.0
arrival,355.0
arrival,355.0
arrival,355.0
arrival,355.0
arrival,355.0
arrival,355.0
arrival,355.0
arrival,355.0
completion,355.0
completion,355.0
completion,355.0
completion,355.0
completion,355.0
arrival,356.0
arrival,356.0
arrival,356.0
arrival,356.0
arrival,356.0
arrival,356.0
arrival,356.0
arrival,356.0
completion,356.0
completion,356.0
completion,356.0
completion,356.0
completion,356.0
arrival,357.0
arrival,357.0
arrival,357.0
arrival,357.0
arrival,357.0
arrival,357.0
arrival,357.0
arrival,357.0
arrival,357.0
completion,357.0
completion,357.0
completion,357.0
completion,357.0
completion,357.0
arrival,358.0
arrival,358.0
arrival,358.0
arrival,358.0
arrival,358.0
arrival,358.0
arrival,358.0
arrival,358.0
arrival,358.0
arrival,358.0
arrival,358.0
arrival,358.0
arrival,358.0
arrival,358.0
arrival,358.0
completion,358.0
completion,358.0
completion,358.0
completion,358.0
completion,358.0
arrival,359.0
arrival,359.0
arrival,359.0
arrival,359.0
arrival,359.0
arrival,359.0
arrival,359.0
arrival,359.0
arrival,359.0
arrival,359.0
arrival,359.0
arrival,359.0
arrival,359.0
arrival,359.0
arrival,359.0
arrival,359.0
arrival,359.0
completion,359.0
completion,359.0
completion,359.0
completion,359.0
arrival,360.0
arrival,360.0
arrival,360.0
arrival,360.0
arrival,360.0
arrival,360.0
arrival,360.0
completion,360.0
completion,360.0
completion,360.0
completion,360.0
completion,360.0
failure,361.0
arrival,361.0
arrival,361.0
arrival,361.0
arrival,361.0
arrival,361.0
arrival,361.0
arrival,361.0
arrival,361.0
arrival,361.0
arrival,361.0
arrival,361.0
arrival,361.0
arrival,361.0
arrival,361.0
completion,361.0
completion,361.0
completion,361.0
completion,361.0
arrival,362.0
arrival,362.0
arrival,362.0
arrival,362.0
arrival,362.0
arrival,362.0
arrival,362.0
arrival,362.0
arrival,362.0
arrival,362.0
arrival,362.0
arrival,362.0
arrival,362.0
completion,362.0
completion,362.0
recovery,363.0
arrival,363.0
arrival,363.0
arrival,363.0
arrival,363.0
arrival,363.0
arrival,363.0
arrival,363.0
completion,363.0
completion,363.0
completion,363.0
completion,363.0
arrival,364.0
arrival,364.0
arrival,364.0
arrival,364.0
arrival,364.0
arrival,364.0
arrival,364.0
arrival,364.0
arrival,364.0
arrival,364.0
arrival,364.0
arrival,364.0
arrival,364.0
arrival,364.0
arrival,364.0
arrival,364.0
completion,364.0
completion,364.0
completion,364.0
completion,364.0
completion,364.0
failure,365.0
arrival,365.0
arrival,365.0
arrival,365.0
arrival,365.0
arrival,365.0
arrival,365.0
arrival,365.0
completion,365.0
completion,365.0
completion,365.0
completion,365.0
arrival,366.0
arrival,366.0
arrival,366.0
arrival,366.0
arrival,366.0
arrival,366.0
arrival,366.0
arrival,366.0
arrival,366.0
arrival,366.0
arrival,366.0
arrival,366.0
arrival,366.0
arrival,366.0
arrival,366.0
completion,366.0
completion,366.0
completion,366.0
completion,366.0
recovery,367.0
arrival,367.0
arrival,367.0
arrival,367.0
arrival,367.0
arrival,367.0
arrival,367.0
arrival,367.0
arrival,367.0
arrival,367.0
arrival,367.0
arrival,367.0
arrival,367.0
completion,367.0
completion,367.0
completion,367.0
completion,367.0
arrival,368.0
arrival,368.0
arrival,368.0
arrival,368.0
arrival,368.0
arrival,368.0
arrival,368.0
arrival,368.0
arrival,368.0
arrival,368.0
arrival,368.0
arrival,368.0
arrival,368.0
arrival,368.0
arrival,368.0
arrival,368.0
completion,368.0
completion,368.0
completion,368.0
completion,368.0
completion,368.0
arrival,369.0
arrival,369.0
arrival,369.0
arrival,369.0
arrival,369.0
arrival,369.0
arrival,369.0
arrival,369.0
completion,369.0
completion,369.0
completion,369.0
completion,369.0
completion,369.0
arrival,370.0
arrival,370.0
arrival,370.0
arrival,370.0
arrival,370.0
arrival,370.0
arrival,370.0
completion,370.0
completion,370.0
completion,370.0
completion,370.0
completion,370.0
arrival,371.0
arrival,371.0
